icao,name,municipality,iso_country,type,latitude_deg,longitude_deg
FD46,Goddard Seadrome Seaplane Base,Frostproof,US,seaplane_base,27.755300521850586,-81.51399993896484
FD47,Gulf Breeze Hospital Heliport,Gulf Breeze,US,heliport,30.36066,-87.156245
FD48,Deep Forest Airport,Jacksonville,US,small_airport,30.241899490356445,-81.44979858398438
FD49,Montgomery's Flying M Ranch Airport,Lake Panasoffkee,US,small_airport,28.77359962463379,-82.13040161132812
FD50,The Trails Airport,Mayo,US,small_airport,30.109100341796875,-83.1886978149414
FD51,Summerland Key Cove Airport,Summerland Key,US,small_airport,24.658796,-81.445341
FD52,Orlando Health St Cloud Hospital Heliport,St Cloud,US,heliport,28.24389,-81.303454
FD53,Cub Haven Airport,Dade City,US,small_airport,28.4533,-82.214996
FD55,Rutten Dusting Strip,Havana,US,small_airport,30.679399490356445,-84.36910247802734
FD56,Inhome Medical Landing Heliport,Crescent City,US,heliport,29.45439910888672,-81.51920318603516
FD58,Ascension St. Vincent's Southside Heliport,Jacksonville,US,heliport,30.25492,-81.583078
FD60,Calhoun Sheriff's Heliport,Altha,US,heliport,30.58690071105957,-85.10379791259766
FD61,Wright Farms Airport,Live Oak,US,small_airport,30.176599502563477,-82.9979019165039
FD62,Waters Heliport,Fort Meade,US,heliport,27.780083,-81.643278
FD63,Squires Aviation Ranch Airport,Jasper,US,small_airport,30.513211,-83.196845
FD64,Bay Pines Veterans Administration Heliport,St Petersburg,US,heliport,27.8080997467041,-82.77449798583984
FD65,Bartow High School Heliport,Bartow,US,heliport,27.8799991607666,-81.84120178222656
FD66,Cape Coral Hospital Heliport,Cape Coral,US,heliport,26.638648,-81.94137
FD67,Lee Memorial Hospital Emergency Heliport,Fort Myers,US,heliport,26.628744,-81.874731
FD69,Lake Apopka South Seaplane Base,Winter Garden,US,seaplane_base,28.5734722,-81.5949445
FD70,River Acres Airport,Okeechobee,US,small_airport,27.325300216674805,-81.02870178222656
FD71,O'Brien Airpark East/West Airport,Branford,US,small_airport,30.04829979,-82.98390198
FD72,Kings Port Airport,Lake Placid,US,small_airport,27.18280029296875,-81.3906021118164
FD74,Gamebird Groves Airstrip,St Cloud,US,small_airport,28.066814,-80.902536
FD76,Thomas Contracting Heliport,Jacksonville,US,heliport,30.157778,-81.537778
FD77,Wimauma Air Park,Wimauma,US,small_airport,27.711999893188477,-82.28289794921875
FD78,Kennedy Seaplane Base,Groveland,US,seaplane_base,28.603099822998047,-81.84950256347656
FD79,Jordan Seaplane Base,Belleview,US,seaplane_base,29.01409912109375,-81.97810363769531
FD80,Manatee Seaplane Base,Old Town,US,seaplane_base,29.505800247192383,-82.98390197753906
FD81,Gleim Field,Gainesville,US,small_airport,29.702699661254883,-82.42569732666016
FD83,Stout Airport,Kissimmee,US,small_airport,28.25860023498535,-81.38400268554688
FD84,Delta Airport,Lake City,US,small_airport,30.125200271606445,-82.6636962890625
FD85,DeSoto Memorial Hospital Heliport,Arcadia,US,heliport,27.227924,-81.849732
FD86,Deep Woods Ranch Airport,Deland,US,small_airport,29.03030014038086,-81.4469985961914
FD87,Jacksonville John E Good Pre-Trial Detention Facility Heliport,Jacksonville,US,heliport,30.325752,-81.650906
FD88,Aero Acres Airport,Fort Pierce,US,small_airport,27.341999053955078,-80.52200317382812
FD89,Collier/Pine Barren Airpark,Century,US,small_airport,30.82710075378418,-87.3582992553711
FD90,Lafayette Landings Airport,De Leon Springs,US,small_airport,29.16860008239746,-81.26480102539062
FD91,Baptist Medical Center of Nassau Heliport,Fernandina Beach,US,heliport,30.65369987487793,-81.44819641113281
FD92,Southerland Strip,Geneva,US,small_airport,28.732799530029297,-81.07869720458984
FD93,Yellow River Airstrip,Holt,US,small_airport,30.686354,-86.747564
FD94,Hartzog Field,Chipley,US,small_airport,30.718900680541992,-85.60669708251953
FD96,Hilliard's Private Airport,Moore Haven,US,small_airport,26.832599639892578,-81.0801010131836
FD97,NCH Downtown Hospital Heliport,Naples,US,heliport,26.151028,-81.797769
FD98,Ferguson Seaplane Base,Winter Springs,US,seaplane_base,28.71470069885254,-81.27010345458984
FD99,Dr. P. Phillips Hospital Heliport,Orlando,US,heliport,28.429591,-81.477099
FDBM,Matata Airport,Big Bend,SZ,small_airport,-26.867000579833984,31.933000564575195
FDBS,Big Bend Sugar E Airport,Big Bend,SZ,small_airport,-26.836111,31.92
FDBT,Tambuti Airport,Big Bend,SZ,small_airport,-26.735201,31.7759
FDGL,Lavumisa Airport,Lavumisa,SZ,small_airport,-27.320100784301758,31.889799118041992
FDKB,Kubuta Airport,Kubuta B,SZ,small_airport,-26.881528,31.488889
FDMH,Mhlume Airport,Mhlume,SZ,small_airport,-26.0242,31.809999
FDMS,Matsapha International Airport,Manzini,SZ,medium_airport,-26.528919,31.307577
FDNG,Piggs Peak Airport,Ngonini,SZ,small_airport,-25.798056,31.4125
FDNH,Nhlangano Airport,Nhlangano,SZ,small_airport,-27.119494,31.212118
FDNS,Nsoko Airport,Nsoko,SZ,small_airport,-26.987222,31.937222
FDSK,King Mswati III International Airport,Mpaka,SZ,large_airport,-26.358611,31.716944
FDSM,Simunye Airport,Simunye,SZ,small_airport,-26.200001,31.933332
FDST,Siteki Airport,Siteki,SZ,small_airport,-26.471957,31.942567
FDTM,Tambankulu Airport,Tambankulu,SZ,small_airport,-26.106429,31.919489
FDTS,Tshaneni Airport,Tshaneni,SZ,small_airport,-25.983334,31.200001
FDUB,Ubombo Ranches Airport,Big Bend,SZ,small_airport,-26.7708,31.936399
FEFA,Alindao Airport,Alindao,CF,small_airport,5.022184,21.198635
FEFB,Poste Airport,Obo,CF,small_airport,5.403889,26.487222
FEFC,Carnot Airport,Carnot,CF,small_airport,4.936999797821045,15.894000053405762
FEFD,Damara Airport,Damara,CF,small_airport,4.949999809265137,18.700000762939453
FEFE,Mobaye Mbanga Airport,Mobaye Mbanga,CF,small_airport,4.37465,21.131901
FEFF,Bangui M'Poko International Airport,Bangui,CF,large_airport,4.39848,18.518801
FEFG,Bangassou Airport,Bangassou,CF,small_airport,4.784999847412109,22.7810001373291
FEFI,Birao Airport,Birao,CF,small_airport,10.23639965057373,22.716899871826172
FEFK,Kembé Airport,Kembé,CF,small_airport,4.6,21.867001
FEFM,Bambari Airport,Bambari,CF,small_airport,5.847012,20.64992
FEFN,N'Délé Airport,N'Délé,CF,small_airport,8.427206039428711,20.635156631469727
FEFO,Bouar Airport,Bouar,CF,small_airport,5.958000183105469,15.63700008392334
FEFP,Paoua Airport,Paoua,CF,small_airport,7.25,16.433001
FEFQ,Kaga-Bandoro Airport,Kaga-Bandoro,CF,small_airport,6.983,19.183001
FEFR,Bria Airport,Bria,CF,small_airport,6.527780055999756,21.98940086364746
FEFS,Bossangoa Airport,Bossangoa,CF,small_airport,6.492000102996826,17.429000854492188
FEFT,Berbérati Airport,Berbérati,CF,medium_airport,4.2215800285339355,15.786399841308594
FEFU,Sibut Airport,Sibut,CF,small_airport,5.733,19.083
FEFW,Ouadda Airport,Ouadda,CF,small_airport,8.010560035705566,22.39859962463379
FEFY,Yalinga Airport,Yalinga,CF,small_airport,6.519999980926514,23.260000228881836
FEFZ,Zemio Airport,Zemio,CF,small_airport,5.002226,25.101857
FEGB,Bambouli Airport,Bambouli,CF,small_airport,5.433000087738037,27.216999053955078
FEGC,Bocaranga Airport,Bocaranga,CF,small_airport,6.917,15.617
FEGD,Dekoa Airport,Dekoa,CF,small_airport,6.300000190734863,19.08300018310547
FEGE,M'Boki Airport,Mboki,CF,small_airport,5.33301019669,25.931900024399997
FEGF,Batangafo Airport,Batangafo,CF,small_airport,7.314109802246094,18.308799743652344
FEGG,Gamboula Airport,Gamboula,CF,small_airport,4.133,15.15
FEGI,Grimari Airport,Grimari,CF,small_airport,5.683000087738037,20.049999237060547
FEGL,Gordil Airport,Melle,CF,small_airport,9.581117,21.728172
FEGM,Bakouma Airport,Bakouma,CF,small_airport,5.693999767303467,22.801000595092773
FEGO,Ouanda Djallé Airport,Ouanda Djallé,CF,small_airport,8.899999618530273,22.783000946044922
FEGR,Rafaï Airport,Rafaï,CF,small_airport,4.988609790802002,23.927799224853516
FEGU,Bouca Airport,Bouca,CF,small_airport,6.517000198364258,18.267000198364258
FEGZ,Bozoum Airport,Bozoum,CF,small_airport,6.344170093536377,16.3218994140625
KFEW,Francis E Warren Air Force Base,Cheyenne,US,heliport,41.133302,-104.866997
FGAN,Annobón Airport,San Antonio de Palé,GQ,small_airport,-1.408615,5.624163
FGBT,Bata International Airport,Bata,GQ,large_airport,1.90547,9.80568
FGMY,President Obiang Nguema International Airport,Mengomeyén,GQ,medium_airport,1.676437,11.024904
FGSL,Malabo International Airport,Malabo,GQ,large_airport,3.75527,8.70872
FHAW,RAF Ascension Island,Cat Hill,SH,medium_airport,-7.970179,-14.392744
KFHK,Knox Army Heliport,Fort Novosel/Ozark,US,heliport,31.319633,-85.673806
FHSH,Saint Helena International Airport,Jamestown,SH,medium_airport,-15.958898,-5.646066
FIMP,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,large_airport,-20.430201,57.683601
FIMR,Sir Charles Gaetan Duval Airport,Port Mathurin,MU,medium_airport,-19.756696,63.359326
FJDG,Naval Support Facility Diego Garcia,Diego Garcia,IO,medium_airport,-7.31327,72.411102
FKAB,Banyo Airport,Banyo,CM,small_airport,6.77499,11.807
FKAF,Bafia Airport,Bafia,CM,small_airport,4.767000198364258,11.217000007629395
FKAG,Abong M'bang Airport,Abong M'bang,CM,small_airport,3.9670000076293945,13.199999809265137
FKAO,Bétaré Oya Airport,Bétaré Oya,CM,small_airport,5.504169940948486,14.098299980163574
FKBJ,M'Bandjock Airport,M'Bandjock,CM,small_airport,4.435338,11.925884
FKKB,Kribi Airport,Kribi,CM,small_airport,2.8738899231,9.9777803421
FKKC,Tiko Airport,Tiko,CM,medium_airport,4.08919000626,9.360529899600001
FKKD,Douala International Airport,Douala,CM,large_airport,4.00608,9.71948
FKKE,Eseka Airport,Eseka,CM,small_airport,3.642129,10.79093
FKKF,Mamfe Airport,Mamfe,CM,small_airport,5.70417,9.30639
FKKG,Bali Airport,Bali,CM,small_airport,5.89527777778,10.0338888889
FKKH,Kaélé Airport,Kaélé,CM,small_airport,10.0925,14.4456
FKKI,Batouri Airport,Batouri,CM,small_airport,4.475,14.3625
FKKJ,Yagoua Airport,Yagoua,CM,small_airport,10.3561,15.2372
FKKL,Salak Airport,Maroua,CM,medium_airport,10.451399803161621,14.257399559020996
FKKM,Foumban Nkounja Airport,Foumban,CM,medium_airport,5.63692,10.7508
FKKN,N'Gaoundéré Airport,N'Gaoundéré,CM,medium_airport,7.3570098876953125,13.559200286865234
FKKO,Bertoua Airport,Bertoua,CM,small_airport,4.54861,13.7261
FKKR,Garoua International Airport,Garoua,CM,large_airport,9.334785,13.372129
FKKS,Dschang Airport,Dschang,CM,small_airport,5.45,10.067
FKKT,Tibati Airport,Tibati,CM,small_airport,6.482999801635742,12.633000373840332
FKKU,Bafoussam Airport,Bafoussam,CM,medium_airport,5.536920070650001,10.354599952700001
FKKV,Bamenda Airport,Bamenda,CM,medium_airport,6.03924,10.1226
FKKW,Ebolowa Airport,Ebolowa,CM,small_airport,2.875999927520752,11.1850004196167
FKKY,Yaoundé Ville Airport,Yaoundé,CM,medium_airport,3.83604,11.5235
FKYS,Yaoundé Nsimalen International Airport,Yaoundé,CM,large_airport,3.72256,11.5533
FL00,Griffins Peace River Ranch Airport,Zolfo Springs,US,small_airport,27.418899536132812,-81.83260345458984
FL01,Crews Homestead Ranch Airport,Avon Park,US,small_airport,27.6210994720459,-81.61060333251953
FL02,Fox Field,Branford,US,small_airport,29.889400482177734,-82.79869842529297
FL04,Pate Lake Seaplane Base,Caryville,US,seaplane_base,30.692100524902344,-85.75689697265625
FL07,Wings N Sunsets LLC Airport,Live Oak,US,small_airport,30.250200271599997,-82.92400360110001
FL08,Florida Sheriffs Boys Ranch Airport,Live Oak,US,small_airport,30.41550064086914,-83.0165023803711
FL09,Kittyhawk Estates Airport,Live Oak,US,small_airport,30.33880043029785,-83.14430236816406
FL10,Little River Airport,Mc Alpin,US,small_airport,30.114999771118164,-82.90899658203125
FL11,Thrifts Airport,Macclenny,US,small_airport,30.34939956665039,-82.12090301513672
FL12,Ingalls Field,Miccosukee,US,small_airport,30.590499877929688,-84.03040313720703
FL13,Spencer's Airpark,Middleburg,US,small_airport,30.068599700927734,-81.96070098876953
FL16,Market World Airport,Auburndale,US,small_airport,28.0585994720459,-81.81649780273438
FL17,Ruckel Airport,Niceville,US,small_airport,30.51959991455078,-86.43830108642578
FL18,Suwannee Farms Airport,O'Brien,US,small_airport,30.090499877929688,-83.05460357666016
FL19,Crosswind Farm Airport,Ocala,US,small_airport,29.24530029296875,-82.35369873046875
FL20,The Villages Regional Hospital Heliport,The Villages,US,heliport,28.949711,-81.959891
FL21,Berlin Heliport,Oceanway,US,heliport,30.46299934387207,-81.61509704589844
FL22,Saint Lucie Medical Center Heliport,Port Saint Lucie,US,heliport,27.288434,-80.292856
FL24,HCA Florida West Hospital Heliport,Pensacola,US,heliport,30.516544,-87.219685
FL27,Lake City Airpark,Lake City,US,small_airport,30.043800354003906,-82.60399627685547
FL28,State Prison Field,Raiford,US,small_airport,30.05579948425293,-82.17230224609375
FL29,Hales 700 Airport,Fort Pierce,US,small_airport,27.3612003326416,-80.5708999633789
FL30,HCA New Port Richey Hospital Heliport,New Port Richey,US,heliport,28.235162,-82.722374
FL32,HCA Florida Bayonet Point Hospital Heliport,Hudson,US,heliport,28.362416,-82.688025
FL33,Watson Flight Strip,Trenton,US,small_airport,29.66830062866211,-82.82620239257812
FL34,Eglin Test Site B6 Airport,Valparaiso,US,small_airport,30.631900787353516,-86.74720001220703
FL35,Geraci Airpark,Lutz,US,small_airport,28.174999237060547,-82.48777770996094
FL37,Treasure Coast Airpark,Fort Pierce,US,small_airport,27.238399505615234,-80.49140167236328
FL38,Care Flight Heliport,Tampa,US,heliport,27.982466,-82.493799
FL39,Wellington Medical Center Heliport,West Palm Beach,US,heliport,26.63759994506836,-80.20449829101562
FL41,Okeelanta Airport,South Bay,US,small_airport,26.581199645996094,-80.75589752197266
FL42,King Seaaero Seaplane Base,Winter Haven,US,seaplane_base,28.03860092163086,-81.75370025634766
FL43,Burntwood Ranch Airport,Lakeland,US,small_airport,28.258100509643555,-81.93060302734375
FL44,Smokey's Heliport,Daytona Beach,US,heliport,29.23080062866211,-81.0280990600586
FL45,Manatee Memorial Hospital Heliport,Bradenton,US,heliport,27.49575,-82.562537
FL48,Sierra Airpark,Worthington Springs,US,small_airport,28.882200241088867,-82.42970275878906
FL49,Bernie Little Heliport,Ocala,US,heliport,29.169700622558594,-82.14949798583984
FL50,Rossi Field,Lake City,US,small_airport,30.1466007232666,-82.57230377197266
FL51,WPTV Heliport,West Palm Beach,US,heliport,26.71407,-80.063884
FL52,Angel's Field,Tallahassee,US,small_airport,30.4810009,-84.08679962
FL53,Joey Anderson Heliport,Marianna,US,heliport,30.734600067138672,-85.18489837646484
FL54,Flying Tiger Field,Worthington,US,small_airport,29.93549919128418,-82.41069793701172
FL55,Sanford Seaplane Base,Sanford,US,seaplane_base,28.822799682617188,-81.26329803466797
FL58,Johary Airport,Belleview,US,small_airport,29.026399612426758,-81.98789978027344
FL59,Buckingham Field,Fort Myers,US,small_airport,26.6434,-81.710403
FL60,Reynolds Airpark,Green Cove Springs,US,small_airport,29.97249984741211,-81.66089630126953
FL62,Bradshaw Tree Farm Airport,Deland,US,small_airport,28.948601,-81.413101
FL64,Practice Field Helistop,Miami Gardens,US,heliport,25.959361,-80.244639
FL66,Peach Orchard Airport,Archer,US,small_airport,29.55970001220703,-82.49949645996094
FL67,Evans Properties Inc Airport,Fort Pierce,US,small_airport,27.277799606323242,-80.58589935302734
FL68,Sheriff's South Multi District Office Heliport,Ocala,US,heliport,29.10580062866211,-82.09089660644531
FL69,Grande Oaks Golf Club Heliport,Davie,US,heliport,26.07979965209961,-80.25479888916016
FL70,Wfla-Tv 8 Heliport,Tampa,US,heliport,27.943899154663086,-82.46170043945312
FL71,Pennington Heliport,De Funiak Springs,US,heliport,30.374399185180664,-86.17939758300781
FL72,Mezrah Seaplane Base,Tampa,US,seaplane_base,27.947500228881836,-82.39089965820312
FL74,Indian River Aerodrome,Vero Beach,US,small_airport,27.598600387573242,-80.50199890136719
FL75,Indian Hammock Airport,Fort Drum,US,small_airport,27.54199981689453,-80.83309936523438
FL77,Calusa Ranch Airport,Miles City,US,small_airport,26.05578,-81.06318
FL78,Lewis Airport,Brandon,US,small_airport,27.89859962463379,-82.18260192871094
FL80,Lee Farms Airport,Lowell,US,small_airport,29.334699630737305,-82.16680145263672
FL81,Triple B Airpark,Crestview,US,small_airport,30.78190040588379,-86.46720123291016
FL82,Oak Ridge Airport,Interlachen,US,small_airport,29.580536,-81.861181
FL84,Flying-A-Ranch Airport,Fernandina Beach,US,small_airport,30.60110092163086,-81.57039642333984
FL85,Baptist Hospital Heliport,Pensacola,US,heliport,30.429609,-87.230689
FL86,Woodstock Airport,Fort Myers,US,small_airport,26.582599639892578,-82.09839630126953
FL87,Intra Coastal Police Sub-Station Heliport,North Miami Beach,US,heliport,25.91699981689453,-80.1498031616211
FL88,Bob Paul Airport,La Belle,US,small_airport,26.683700561523438,-81.44979858398438
FL90,Salty Approach Airport,North Captiva,US,small_airport,26.603585,-82.220055
FA02,Big Cypress Ranch Airfield,Sunniland,US,small_airport,26.309799,-81.227303
FL92,L M Hughey Heliport,Tampa,US,heliport,27.9414005279541,-82.535400390625
FL93,Mount Sinai Medical Center Heliport,Miami Beach,US,heliport,25.81450080871582,-80.14119720458984
FL94,Florida Power & Light County Heliport,Miami,US,heliport,25.7682331637,-80.34499235450001
FL95,Broocke Air Patch Airport,Winter Beach,US,small_airport,27.708599090576172,-80.45279693603516
FL96,Baptist St Augustine Heliport,St Augustine,US,heliport,29.923861,-81.413692
FL97,Tangerine Airport,Zellwood,US,small_airport,28.760299682617188,-81.60590362548828
FL98,Kelly Tractor Company Heliport,Miami,US,heliport,25.826578,-80.333485
FL99,Flying-H Airport,Fruitland Park,US,small_airport,28.876100540161133,-81.88899993896484
FLAA,Kawa Airport,,ZM,small_airport,-13.704573,29.510608
FLAB,Kakumbi Airstrip,Kakumbi,ZM,small_airport,-13.067913,31.763252
FLAI,Amelia Airport,Mkushi,ZM,small_airport,-13.755705,29.338077
FLAT,Katete Airport,Katete,ZM,small_airport,-14.118694,32.060995
FLBA,Mbala Airport,Mbala,ZM,small_airport,-8.85917,31.336399
FLBW,Nabwalya Airstrip,Nabwalya,ZM,small_airport,-12.428904,31.977439
FLCC,Chocha Airport,Chocha,ZM,small_airport,-8.43184,29.805057
FLCF,Chifunda Airstrip,Chifunda,ZM,small_airport,-11.884965,32.568551
FLCG,Chilongolo Airport,Chilongolo,ZM,small_airport,-15.496356,28.172259
FLCP,Chipata Airport,Chipata,ZM,small_airport,-13.5583,32.5872
FLCS,Chinsali Airport,Chinsali,ZM,small_airport,-10.582491,32.079678
FLCU,Chunga Airstrip,Chunga,ZM,small_airport,-15.053957,25.985673
FLEA,East One Airport,Bwambwa,ZM,small_airport,-11.635700225830078,29.73590087890625
FLEB,East Two Airport,Mofu,ZM,small_airport,-11.108281,30.359645
FLEC,East Three Airport,Luano,ZM,small_airport,-14.116653,30.129175
FLED,East Four Airport,Mululowera,ZM,small_airport,-14.833000183105469,30.08300018310547
FLEF,East Six Airport,Chiwanangala,ZM,small_airport,-11.135792,30.015396
FLEG,East Seven Airport,Kanshela,ZM,small_airport,-12.41734,29.483342
FLEH,East Eight Airport,Kapu,ZM,small_airport,-12.150273,29.437594
FLFW,Fiwila Airport,Fiwila,ZM,small_airport,-13.975102,29.6259
FLGE,Mukinge Mission Airstrip,Kasempa,ZM,small_airport,-13.473517,25.857827
